FDC_ID,Item,Category,Calories,Protein,Carbohydrate,Total fat,Cholesterol,Fiber,Water,Alcohol,Vitamin C,Health Category
173087,"Beef, New Zealand, imported, oyster blade, separable lean only, cooked, braised",Beef Products,196.0,29.87,0.0,8.46,87.0 mg,0.0,62.38 g,0.0 g,0.0 mg,Balanced
172692,"Bread, stuffing, cornbread, dry mix",Baked Products,389.0,10.0,76.7,4.2,0.0 mg,14.3,4.6 g,0.0 g,3.5 mg,Indulgent
174218,"Mollusks, octopus, common, raw",Finfish and Shellfish Products,82.0,14.91,2.2,1.04,48.0 mg,0.0,80.25 g,0.0 g,5.0 mg,Nourishing
171887,"Cocoa mix, NESTLE, Rich Chocolate Hot Cocoa Mix",Beverages,400.0,3.0,75.0,15.0,0.0 mg,4.0,3.73 g,,0.0 mg,Indulgent
169848,"Restaurant, family style, hash browns",Restaurant Foods,197.0,2.49,26.59,8.99,,2.7,59.85 g,,0.0 mg,Balanced
173466,"Ice cream, bar or stick, chocolate covered",Dairy and Egg Products,331.0,4.1,24.5,24.1,28.0 mg,0.8,46.3 g,0.0 g,0.0 mg,Indulgent
173725,"Fish, pollock, Alaska, raw",Finfish and Shellfish Products,76.0,17.17,0.0,0.82,61.0 mg,,81.99 g,,,Nourishing
174293,"Soymilk, chocolate, unfortified",Legumes and Legume Products,63.0,2.26,9.95,1.53,0.0 mg,0.4,85.61 g,0.0 g,1.7 mg,Balanced
168208,"Fruit juice smoothie, ODWALLA, ORIGINAL SUPERFOOD",Fruits and Fruit Juices,50.0,0.63,11.51,0.36,0.0 mg,0.6,87.22 g,0.0 g,31.3 mg,Indulgent
172894,"Soup, cheese, canned, prepared with equal volume milk","Soups, Sauces, and Gravies",92.0,3.77,6.47,5.8,19.0 mg,0.4,82.44 g,0.0 g,0.5 mg,Balanced
171646,"Cereals ready-to-eat, granola, homemade",Breakfast Cereals,489.0,13.67,53.88,24.31,0.0 mg,8.9,5.84 g,0.0 g,1.2 mg,Indulgent
173016,"Cereals, QUAKER, Instant Oatmeal, Cinnamon Spice, reduced sugar",Breakfast Cereals,358.0,11.26,69.45,6.11,0.0 mg,8.8,8.45 g,,0.3 mg,Indulgent
169250,"Lotus root, raw",Vegetables and Vegetable Products,74.0,2.6,17.23,0.1,0.0 mg,4.9,79.1 g,,44.0 mg,Nourishing
169818,"Prairie Turnips, raw (Northern Plains Indians)",American Indian/Alaska Native Foods,156.0,2.62,35.67,0.36,,8.0,60.69 g,,5.5 mg,Indulgent
173756,"Chickpeas (garbanzo beans, bengal gram), mature seeds, raw",Legumes and Legume Products,378.0,20.47,62.95,6.04,0.0 mg,12.2,7.68 g,0.0 g,4.0 mg,Indulgent
175093,"Beverages, carbonated, cola, fast-food cola",Beverages,37.0,0.07,9.56,0.02,0.0 mg,0.0,90.31 g,0.0 g,0.0 mg,Indulgent
169277,"Salsify, (vegetable oyster), raw",Vegetables and Vegetable Products,82.0,3.3,18.6,0.2,0.0 mg,3.3,77.0 g,,8.0 mg,Nourishing
172130,"Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, select, raw",Beef Products,129.0,22.15,0.0,3.83,61.0 mg,0.0,73.28 g,0.0 g,0.0 mg,Nourishing
169248,"Lettuce, iceberg (includes crisphead types), raw",Vegetables and Vegetable Products,14.0,0.9,2.97,0.14,0.0 mg,1.2,95.64 g,0.0 g,2.8 mg,Indulgent
174417,"Lamb, Australian, imported, fresh, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, raw","Lamb, Veal, and Game Products",243.0,17.06,0.0,18.89,65.0 mg,,63.82 g,,,Indulgent
168749,"Alcoholic beverage, beer, light",Beverages,29.0,0.24,1.64,0.0,0.0 mg,0.0,94.88 g,3.1 g,0.0 mg,Indulgent
173744,"Beans, kidney, red, mature seeds, raw",Legumes and Legume Products,337.0,22.53,61.29,1.06,0.0 mg,15.2,11.75 g,0.0 g,4.5 mg,Indulgent
169842,"CRACKER BARREL, chicken tenderloin platter, fried",Restaurant Foods,293.0,18.06,20.29,15.48,40.0 mg,0.7,43.12 g,,,Indulgent
175204,"Beans, white, mature seeds, canned",Legumes and Legume Products,114.0,7.26,21.2,0.29,0.0 mg,4.8,70.1 g,,0.0 mg,Balanced
167883,"Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, pan-fried",Pork Products,211.0,28.84,0.0,9.73,77.0 mg,0.0,61.14 g,0.0 g,0.0 mg,Balanced
168574,"Beans, fava, in pod, raw",Vegetables and Vegetable Products,88.0,7.92,17.63,0.73,0.0 mg,7.5,72.6 g,0.0 g,3.7 mg,Nourishing
170990,"Babyfood, yogurt, whole milk, with fruit, multigrain cereal and added iron fortified",Baby Foods,92.0,3.05,13.0,3.08,10.0 mg,0.6,80.21 g,0.0 g,3.6 mg,Balanced
172262,"Babyfood, dinner, vegetables and lamb, junior",Baby Foods,51.0,2.1,7.1,1.7,5.0 mg,1.1,88.6 g,0.0 g,1.7 mg,Balanced
173859,"Sausage, pork, chorizo, link or ground, raw",Sausages and Luncheon Meats,296.0,13.63,3.78,25.1,63.0 mg,0.0,54.77 g,0.0 g,0.0 mg,Indulgent
175250,"Chickpeas (garbanzo beans, bengal gram), mature seeds, canned, solids and liquids, low sodium",Legumes and Legume Products,88.0,4.92,13.49,1.95,0.0 mg,4.4,78.55 g,0.0 g,0.1 mg,Nourishing
174703,"Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",Beef Products,186.0,29.39,0.0,7.61,82.0 mg,0.0,62.22 g,0.0 g,0.0 mg,Balanced
170535,"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, with salt",Vegetables and Vegetable Products,14.0,1.15,2.97,0.13,0.0 mg,1.3,94.74 g,,3.7 mg,Indulgent
174184,"Fish, bass, fresh water, mixed species, raw",Finfish and Shellfish Products,114.0,18.86,0.0,3.69,68.0 mg,0.0,75.66 g,,2.0 mg,Nourishing
171287,"Egg, whole, raw, fresh",Dairy and Egg Products,143.0,12.56,0.72,9.51,372.0 mg,0.0,76.15 g,0.0 g,0.0 mg,Balanced
174956,"Cookies, gingersnaps",Baked Products,416.0,5.6,76.9,9.8,0.0 mg,2.2,5.3 g,0.0 g,0.0 mg,Indulgent
172790,"Puff pastry, frozen, ready-to-bake",Baked Products,551.0,7.3,45.1,38.1,0.0 mg,1.5,8.5 g,0.0 g,0.0 mg,Indulgent
168399,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt",Vegetables and Vegetable Products,81.0,2.55,19.3,0.67,0.0 mg,2.4,77.03 g,0.0 g,3.5 mg,Balanced
169000,"Sea lion, Steller, liver (Alaska Native)",American Indian/Alaska Native Foods,137.0,22.9,0.0,5.0,359.0 mg,,71.27 g,,,Balanced
173898,"Cereals, QUAKER, corn grits, instant, cheddar cheese flavor, dry",Breakfast Cereals,363.0,8.98,72.96,5.46,2.0 mg,4.2,6.71 g,0.0 g,0.0 mg,Indulgent
167864,"Pork, fresh, variety meats and by-products, lungs, raw",Pork Products,85.0,14.08,0.0,2.72,320.0 mg,0.0,79.52 g,,12.3 mg,Nourishing
168001,"Candies, milk chocolate coated peanuts",Sweets,519.0,13.1,49.7,33.5,9.0 mg,4.7,1.9 g,0.0 g,0.0 mg,Indulgent
171872,"Alcoholic Beverage, wine, table, red, Gamay",Beverages,78.0,0.07,2.38,0.0,,,87.49 g,9.8 g,,Balanced
173747,"Beans, navy, mature seeds, canned",Legumes and Legume Products,113.0,7.53,20.45,0.43,0.0 mg,5.1,70.45 g,0.0 g,0.7 mg,Balanced
174787,"Formulated bar, LUNA BAR, NUTZ OVER CHOCOLATE",Snacks,403.0,20.75,52.49,12.19,0.0 mg,4.3,9.38 g,0.0 g,68.0 mg,Indulgent
172804,"Leavening agents, baking powder, double-acting, straight phosphate",Baked Products,51.0,0.1,24.1,0.0,0.0 mg,0.2,4.0 g,0.0 g,0.0 mg,Indulgent
173057,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",Beef Products,180.0,19.7,1.51,10.6,64.0 mg,0.0,67.31 g,0.0 g,0.0 mg,Balanced
170030,"Potatoes, Russet, flesh and skin, baked",Vegetables and Vegetable Products,95.0,2.63,21.44,0.13,0.0 mg,2.3,74.45 g,0.0 g,8.3 mg,Balanced
172127,"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",Beef Products,162.0,26.61,0.0,5.32,74.0 mg,0.0,67.13 g,0.0 g,0.0 mg,Balanced
172307,"Infant formula, ABBOTT NUTRITION, SIMILAC, PM 60/40, powder not reconstituted",Baby Foods,524.0,11.4,54.94,28.71,17.0 mg,0.0,2.25 g,0.0 g,46.2 mg,Indulgent
169009,"APPLEBEE'S, french fries",Restaurant Foods,290.0,3.31,39.5,13.17,1.0 mg,3.9,41.29 g,,0.7 mg,Indulgent
170510,"Peas, edible-podded, frozen, cooked, boiled, drained, with salt",Vegetables and Vegetable Products,50.0,3.5,8.43,0.38,0.0 mg,3.1,86.6 g,,22.0 mg,Nourishing
171614,"Soup, ramen noodle, beef flavor, dry","Soups, Sauces, and Gravies",441.0,10.06,60.34,17.73,,3.0,6.56 g,,0.6 mg,Indulgent
172593,"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean only, trimmed to 1/8"" fat, cooked","Lamb, Veal, and Game Products",233.0,26.18,0.0,13.44,91.0 mg,,61.05 g,,,Balanced
173758,"Cowpeas, common (blackeyes, crowder, southern), mature seeds, raw",Legumes and Legume Products,336.0,23.52,60.03,1.26,0.0 mg,10.6,11.95 g,0.0 g,1.5 mg,Indulgent
169423,"Nuts, mixed nuts, oil roasted, without peanuts, with salt added",Nut and Seed Products,615.0,15.52,22.27,56.17,0.0 mg,5.5,3.15 g,0.0 g,0.5 mg,Indulgent
167582,"Candies, NESTLE, BABY RUTH Bar",Sweets,475.0,5.4,64.8,21.6,0.0 mg,2.0,6.99 g,0.0 g,0.0 mg,Indulgent
172088,"POPEYES, Mild Chicken Strips, analyzed 2006",Fast Foods,271.0,19.2,19.31,13.01,52.0 mg,0.8,45.18 g,,0.0 mg,Balanced
174064,"Soup, chicken noodle, reduced sodium, canned, ready-to-serve","Soups, Sauces, and Gravies",41.0,3.29,3.84,1.34,4.0 mg,0.8,90.46 g,0.0 g,0.4 mg,Balanced
167675,"Restaurant, Chinese, general tso's chicken",Restaurant Foods,295.0,12.9,23.99,16.36,53.0 mg,0.9,45.15 g,0.0 g,1.6 mg,Indulgent
170599,"Beef, variety meats and by-products, tripe, raw",Beef Products,85.0,12.07,0.0,3.69,122.0 mg,0.0,84.16 g,0.0 g,0.0 mg,Nourishing
174759,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, all grades, cooked",Beef Products,194.0,28.95,0.0,8.15,80.0 mg,0.0,62.48 g,0.0 g,0.0 mg,Balanced
173023,"Figs, canned, light syrup pack, solids and liquids",Fruits and Fruit Juices,69.0,0.39,17.95,0.1,0.0 mg,1.8,81.26 g,0.0 g,1.0 mg,Balanced
168375,"Pork, ground, 96% lean / 4% fat, cooked, pan-broiled",Pork Products,185.0,31.69,0.57,6.2,85.0 mg,0.0,60.08 g,0.0 g,0.0 mg,Balanced
173680,"Fish, pike, northern, raw",Finfish and Shellfish Products,88.0,19.26,0.0,0.69,39.0 mg,0.0,78.92 g,0.0 g,3.8 mg,Nourishing
167698,"Pork sausage rice links, brown and serve, cooked",Sausages and Luncheon Meats,407.0,13.7,2.36,37.63,66.0 mg,0.0,44.1 g,0.0 g,0.0 mg,Indulgent
171323,"Spices, fennel seed",Spices and Herbs,345.0,15.8,52.29,14.87,0.0 mg,39.8,8.81 g,,21.0 mg,Indulgent
169379,"Pickles, cucumber, sour",Vegetables and Vegetable Products,11.0,0.33,2.26,0.2,0.0 mg,1.2,94.08 g,0.0 g,1.0 mg,Indulgent
170235,"Beef, round, top round, separable lean only, trimmed to 0"" fat, choice, cooked, braised",Beef Products,207.0,36.12,0.0,5.8,90.0 mg,0.0,58.1 g,0.0 g,0.0 mg,Balanced
170124,"Spinach, frozen, chopped or leaf, cooked, boiled, drained, with salt",Vegetables and Vegetable Products,34.0,4.01,4.8,0.87,0.0 mg,3.7,88.94 g,,2.2 mg,Nourishing
171635,"Pork sausage, link/patty, reduced fat, unprepared",Sausages and Luncheon Meats,217.0,16.75,0.2,16.55,67.0 mg,0.0,64.21 g,0.0 g,0.0 mg,Indulgent
169801,"Caribou, eye, raw (Alaska Native)",American Indian/Alaska Native Foods,326.0,10.8,0.0,31.4,,,57.1 g,,,Indulgent
173785,"Vitasoy USA Organic Nasoya, Tofu Plus Extra Firm",Legumes and Legume Products,92.0,10.18,1.82,4.9,0.0 mg,1.0,81.8 g,,,Balanced
174269,"Sausage, meatless",Legumes and Legume Products,255.0,20.28,8.09,18.16,0.0 mg,2.8,50.4 g,0.0 g,0.0 mg,Indulgent
174972,"Cookies, sugar, refrigerated dough",Baked Products,436.0,4.0,61.22,19.48,11.0 mg,0.9,14.08 g,0.0 g,0.0 mg,Indulgent
174952,"Cookies, chocolate chip, dry mix",Baked Products,497.0,4.6,66.1,25.2,0.0 mg,,3.0 g,,0.0 mg,Indulgent
173310,"McDONALD'S, Hotcakes and Sausage",Fast Foods,294.0,7.81,37.55,12.5,19.0 mg,1.6,40.7 g,,0.0 mg,Indulgent
168751,"Beverages, almond milk, sweetened, vanilla flavor, ready-to-drink",Beverages,38.0,0.42,6.59,1.04,0.0 mg,0.4,91.8 g,0.0 g,0.0 mg,Indulgent
170089,"Tomatoes, red, ripe, cooked, stewed",Vegetables and Vegetable Products,79.0,1.96,13.05,2.68,0.0 mg,1.7,80.63 g,0.0 g,18.2 mg,Balanced
171544,"Soup, chicken rice, canned, chunky, ready-to-serve","Soups, Sauces, and Gravies",53.0,5.11,5.41,1.33,5.0 mg,0.4,86.78 g,0.0 g,1.6 mg,Nourishing
170153,"Seeds, sesame flour, partially defatted",Nut and Seed Products,382.0,40.32,35.14,11.89,0.0 mg,,6.61 g,,0.0 mg,Indulgent
171998,"Fish, salmon, Atlantic, wild, cooked, dry heat",Finfish and Shellfish Products,182.0,25.44,0.0,8.13,71.0 mg,0.0,59.62 g,,0.0 mg,Balanced
167827,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, broiled",Pork Products,209.0,25.61,0.0,11.06,84.0 mg,0.0,62.27 g,0.0 g,0.0 mg,Balanced
174677,"Grapefruit, raw, white, California",Fruits and Fruit Juices,37.0,0.88,9.09,0.1,0.0 mg,,89.58 g,,33.3 mg,Balanced
168355,"Pork, cured, ham with natural juices, whole, boneless, separable lean and fat, heated, roasted",Pork Products,114.0,20.54,0.84,3.13,56.0 mg,0.0,71.62 g,0.0 g,0.0 mg,Nourishing
175138,"Fish, salmon, pink, raw",Finfish and Shellfish Products,127.0,20.5,0.0,4.4,46.0 mg,0.0,75.52 g,0.0 g,0.0 mg,Balanced
169521,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised",Beef Products,240.0,32.67,0.0,11.19,98.0 mg,0.0,55.67 g,0.0 g,0.0 mg,Balanced
172239,"Spearmint, dried",Spices and Herbs,285.0,19.93,52.04,6.03,0.0 mg,29.8,11.3 g,,0.0 mg,Indulgent
168877,"Rice, white, long-grain, regular, raw, enriched",Cereal Grains and Pasta,365.0,7.13,79.95,0.66,0.0 mg,1.3,11.62 g,0.0 g,0.0 mg,Indulgent
172778,"Pie, blueberry, commercially prepared",Baked Products,232.0,1.8,34.9,10.0,0.0 mg,1.0,52.5 g,0.0 g,2.7 mg,Indulgent
171900,"Beverages, OCEAN SPRAY, Cran Lemonade",Beverages,45.0,0.07,11.12,0.0,0.0 mg,0.6,88.7 g,0.0 g,32.6 mg,Indulgent
173425,"Egg, whole, dried, stabilized, glucose reduced",Dairy and Egg Products,615.0,48.17,2.38,43.95,2017.0 mg,0.0,1.87 g,,0.0 mg,Indulgent
172434,"Peanuts, virginia, raw",Legumes and Legume Products,563.0,25.19,16.54,48.75,0.0 mg,8.5,6.91 g,0.0 g,0.0 mg,Indulgent
170511,"Peas, mature seeds, sprouted, cooked, boiled, drained, with salt",Vegetables and Vegetable Products,98.0,7.05,17.08,0.51,0.0 mg,,74.37 g,,6.6 mg,Nourishing
171563,"Soup, chicken broth cubes, dry","Soups, Sauces, and Gravies",198.0,14.6,23.5,4.7,13.0 mg,0.0,2.5 g,,1.0 mg,Balanced
168217,Raspberry juice concentrate,Fruits and Fruit Juices,221.0,3.04,53.19,1.34,,1.1,41.15 g,,38.1 mg,Indulgent
175162,"Fish, wolffish, Atlantic, raw",Finfish and Shellfish Products,96.0,17.5,0.0,2.39,46.0 mg,0.0,79.9 g,,0.0 mg,Nourishing
168766,"Candies, NESTLE, AFTER EIGHT Mints",Sweets,432.0,1.67,79.53,11.9,0.0 mg,2.4,6.3 g,,0.0 mg,Indulgent
174602,Bacon and beef sticks,Sausages and Luncheon Meats,517.0,29.1,0.8,44.2,102.0 mg,0.0,21.6 g,0.0 g,0.0 mg,Indulgent
167521,"Pie Crust, Cookie-type, Chocolate, Ready Crust",Baked Products,484.0,6.08,64.48,22.42,0.0 mg,2.7,4.99 g,0.0 g,0.0 mg,Indulgent
174752,"Beef, ground, 93% lean meat / 7% fat, patty, cooked, broiled",Beef Products,193.0,26.22,0.0,8.94,88.0 mg,0.0,63.81 g,0.0 g,0.0 mg,Balanced
168046,"Fish, Salmon, Chum, raw (Alaska Native)",American Indian/Alaska Native Foods,116.0,20.69,0.0,3.67,59.0 mg,0.0,72.34 g,0.0 g,0.0 mg,Nourishing
170525,"Potatoes, scalloped, home-prepared with margarine",Vegetables and Vegetable Products,88.0,2.87,10.78,3.68,6.0 mg,1.9,80.94 g,,10.6 mg,Balanced
173675,"Fish, milkfish, raw",Finfish and Shellfish Products,148.0,20.53,0.0,6.73,52.0 mg,0.0,70.85 g,,0.0 mg,Balanced
172810,"Rolls, dinner, plain, prepared from recipe, made with low fat (2%) milk",Baked Products,316.0,8.5,53.4,7.3,35.0 mg,1.9,29.1 g,0.0 g,0.2 mg,Indulgent
168653,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0"" fat, select, raw",Beef Products,157.0,19.71,0.21,8.54,68.0 mg,0.0,70.62 g,0.0 g,0.0 mg,Balanced
172450,"Tofu, dried-frozen (koyadofu)",Legumes and Legume Products,477.0,52.47,10.03,30.34,0.0 mg,7.2,5.78 g,,0.7 mg,Indulgent
170926,"Spices, ginger, ground",Spices and Herbs,335.0,8.98,71.62,4.24,0.0 mg,14.1,9.94 g,0.0 g,0.7 mg,Indulgent
170037,"Potatoes, mashed, home-prepared, whole milk and margarine added",Vegetables and Vegetable Products,113.0,1.96,16.94,4.2,1.0 mg,1.5,75.25 g,0.0 g,10.5 mg,Indulgent
170883,"Milk shakes, thick chocolate",Dairy and Egg Products,119.0,3.05,21.15,2.7,11.0 mg,0.3,72.2 g,0.0 g,0.0 mg,Balanced
169613,"Frozen novelties, ice type, fruit, no sugar added",Sweets,24.0,0.5,6.2,0.1,0.0 mg,0.0,93.2 g,,0.0 mg,Indulgent
172042,"PIZZA HUT 12"" Cheese Pizza, THIN 'N CRISPY Crust",Fast Foods,303.0,15.29,28.64,14.1,34.0 mg,1.6,38.77 g,,0.0 mg,Balanced
167693,"Salad dressing, french dressing, reduced calorie",Fats and Oils,227.0,0.4,27.0,13.0,0.0 mg,0.0,59.0 g,0.0 g,0.0 mg,Indulgent
171239,"Beef, rib eye roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, roasted",Beef Products,218.0,28.21,0.0,11.68,80.0 mg,0.0,59.55 g,0.0 g,0.0 mg,Balanced
167778,"Pears, raw, bosc (Includes foods for USDA's Food Distribution Program)",Fruits and Fruit Juices,67.0,0.36,16.1,0.09,,3.1,83.18 g,,2.8 mg,Nourishing
173961,"Cranberry sauce, canned, sweetened",Fruits and Fruit Juices,159.0,0.9,40.4,0.15,0.0 mg,1.1,58.45 g,0.0 g,1.0 mg,Indulgent
169778,"Rice mix, cheese flavor, dry mix, unprepared","Meals, Entrees, and Side Dishes",362.0,8.77,73.88,3.51,9.0 mg,1.8,8.74 g,0.0 g,2.1 mg,Indulgent
170799,"Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",Beef Products,228.0,31.41,0.0,11.43,99.0 mg,0.0,57.0 g,0.0 g,0.0 mg,Balanced
172840,"Ostrich, inside leg, cooked",Poultry Products,141.0,29.01,0.0,1.94,73.0 mg,0.0,69.95 g,0.0 g,0.0 mg,Nourishing
173706,"Fish, tuna, fresh, bluefin, raw",Finfish and Shellfish Products,144.0,23.33,0.0,4.9,38.0 mg,0.0,68.09 g,0.0 g,0.0 mg,Balanced
168333,"Pork, cured, ham with natural juices, slice, boneless, separable lean only, heated, pan-broil",Pork Products,116.0,20.95,1.05,3.16,57.0 mg,0.0,71.1 g,0.0 g,0.0 mg,Nourishing
175154,"Fish, trout, rainbow, wild, raw",Finfish and Shellfish Products,119.0,20.48,0.0,3.46,59.0 mg,0.0,71.87 g,0.0 g,2.4 mg,Nourishing
172940,"Thuringer, cervelat, summer sausage, beef, pork",Sausages and Luncheon Meats,362.0,17.45,3.33,30.43,74.0 mg,0.0,45.18 g,0.0 g,16.6 mg,Indulgent
167561,"Snacks, trail mix, regular",Snacks,462.0,13.8,44.9,29.4,0.0 mg,,9.2 g,,1.4 mg,Indulgent
171624,"Frankfurter, chicken",Sausages and Luncheon Meats,223.0,15.51,2.74,16.19,96.0 mg,0.0,62.5 g,0.0 g,0.0 mg,Indulgent
171605,"Sauce, chili, peppers, hot, immature green, canned","Soups, Sauces, and Gravies",20.0,0.7,5.0,0.1,0.0 mg,1.9,93.9 g,0.0 g,68.0 mg,Balanced
171179,"Soup, SWANSON, beef broth, lower sodium","Soups, Sauces, and Gravies",6.0,1.2,0.21,0.08,0.0 mg,,98.0 g,,,Balanced
170724,"WENDY'S, Ultimate Chicken Grill Sandwich",Fast Foods,179.0,14.73,18.88,5.0,40.0 mg,1.1,59.67 g,,1.1 mg,Balanced
169735,"Noodles, flat, crunchy, Chinese restaurant",Cereal Grains and Pasta,521.0,10.33,51.9,31.72,0.0 mg,1.9,4.93 g,0.0 g,0.0 mg,Indulgent
168467,"Squash, summer, crookneck and straightneck, frozen, unprepared",Vegetables and Vegetable Products,20.0,0.83,4.8,0.14,0.0 mg,1.2,93.66 g,0.0 g,6.4 mg,Indulgent
169088,"Loganberries, frozen",Fruits and Fruit Juices,55.0,1.52,13.02,0.31,0.0 mg,5.3,84.61 g,0.0 g,15.3 mg,Nourishing
172433,"Peanuts, valencia, oil-roasted, with salt",Legumes and Legume Products,589.0,27.04,16.3,51.24,0.0 mg,8.9,2.12 g,,0.0 mg,Indulgent
174781,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON MULTIGRAIN CRUNCH BAR",Snacks,422.0,18.49,57.27,13.18,3.0 mg,2.8,7.99 g,,144.3 mg,Indulgent
171269,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",Dairy and Egg Products,34.0,3.37,4.96,0.08,2.0 mg,0.0,90.84 g,0.0 g,0.0 mg,Balanced
174925,"Bread, white, commercially prepared, toasted",Baked Products,290.0,9.0,54.5,4.0,1.0 mg,2.9,30.4 g,0.0 g,0.0 mg,Indulgent
168156,"Lime juice, raw",Fruits and Fruit Juices,25.0,0.42,8.42,0.07,0.0 mg,0.4,90.79 g,0.0 g,30.0 mg,Indulgent
173876,"Pork sausage, link/patty, fully cooked, unheated",Sausages and Luncheon Meats,392.0,13.46,0.69,37.25,74.0 mg,0.0,45.96 g,0.0 g,0.0 mg,Indulgent
172944,"Oscar Mayer, Braunschweiger Liver Sausage (sliced)",Sausages and Luncheon Meats,331.0,14.25,2.6,29.35,178.0 mg,0.2,50.5 g,0.0 g,9.0 mg,Indulgent
169272,"Pumpkin leaves, raw",Vegetables and Vegetable Products,19.0,3.15,2.33,0.4,0.0 mg,,92.88 g,,11.0 mg,Balanced
169092,"Melons, cantaloupe, raw",Fruits and Fruit Juices,34.0,0.84,8.16,0.19,0.0 mg,0.9,90.15 g,0.0 g,36.7 mg,Indulgent
175038,"Waffles, plain, frozen, ready-to-heat",Baked Products,285.0,6.47,42.98,9.7,14.0 mg,2.2,37.95 g,0.0 g,0.0 mg,Indulgent
173593,"Salad dressing, ranch dressing, reduced fat",Fats and Oils,196.0,1.25,21.33,12.42,16.0 mg,1.1,62.04 g,0.0 g,0.6 mg,Indulgent
171374,"Babyfood, dessert, fruit pudding, orange, strained",Baby Foods,80.0,1.1,17.7,0.9,3.0 mg,0.6,79.8 g,0.0 g,9.1 mg,Indulgent
171457,"Chicken, gizzard, all classes, cooked, simmered",Poultry Products,154.0,30.39,0.0,2.68,370.0 mg,0.0,67.93 g,0.0 g,0.0 mg,Nourishing
169315,"Beans, kidney, mature seeds, sprouted, cooked, boiled, drained, with salt",Vegetables and Vegetable Products,33.0,4.83,4.72,0.58,0.0 mg,,89.3 g,,35.6 mg,Balanced
171100,"Pate de foie gras, canned (goose liver pate), smoked",Poultry Products,462.0,11.4,4.67,43.84,150.0 mg,0.0,37.04 g,,2.0 mg,Indulgent
173304,"McDONALD'S, McFLURRY with OREO cookies",Fast Foods,165.0,3.97,25.55,5.66,15.0 mg,0.1,63.9 g,,,Balanced
173021,"Figs, raw",Fruits and Fruit Juices,74.0,0.75,19.18,0.3,0.0 mg,2.9,79.11 g,0.0 g,2.0 mg,Nourishing
170577,"Nuts, coconut meat, dried (desiccated), sweetened, flaked, packaged",Nut and Seed Products,456.0,3.13,51.85,27.99,0.0 mg,9.9,15.46 g,0.0 g,0.0 mg,Indulgent
172264,"Babyfood, dinner, chicken noodle, junior",Baby Foods,74.0,3.53,7.8,3.23,8.0 mg,1.7,85.05 g,0.0 g,0.1 mg,Balanced
168578,"Peppers, hungarian, raw",Vegetables and Vegetable Products,29.0,0.8,6.7,0.41,0.0 mg,1.0,91.51 g,0.0 g,92.9 mg,Indulgent
171785,"Beef, shoulder steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",Beef Products,186.0,28.22,0.0,7.25,81.0 mg,0.0,63.61 g,0.0 g,0.0 mg,Balanced
173550,"Child formula, ABBOTT NUTRITION, PEDIASURE, ready-to-feed, with iron and fiber",Baby Foods,99.0,2.8,11.28,4.7,2.0 mg,0.5,80.47 g,0.0 g,9.6 mg,Balanced
170583,"Nuts, hazelnuts or filberts, dry roasted, without salt added",Nut and Seed Products,646.0,15.03,17.6,62.4,0.0 mg,9.4,2.52 g,0.0 g,3.8 mg,Indulgent
168718,"Beef, short loin, top loin, steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",Beef Products,278.0,26.16,0.0,18.45,97.0 mg,0.0,54.99 g,0.0 g,0.0 mg,Indulgent
168572,"Cabbage, napa, cooked",Vegetables and Vegetable Products,12.0,1.1,2.23,0.17,0.0 mg,,96.33 g,0.0 g,3.2 mg,Balanced
168735,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",Beef Products,221.0,25.66,0.0,12.36,85.0 mg,0.0,61.82 g,0.0 g,0.0 mg,Balanced
168867,"Cornmeal, degermed, enriched, yellow",Cereal Grains and Pasta,370.0,7.11,79.45,1.75,0.0 mg,3.9,11.18 g,0.0 g,0.0 mg,Indulgent
172628,"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean only, raw","Lamb, Veal, and Game Products",143.0,20.2,0.0,6.88,58.0 mg,0.0,72.9 g,0.0 g,0.0 mg,Balanced
